,kw_cap
369,0.6848474376264329
370,0.6947204989885368
371,0.7405253425488874
372,0.7612362892784895
373,0.7301389076196898
374,0.7271791975724883
375,0.7606228927848956
376,0.8075487188132164
377,0.8673431672285907
378,0.8126409305461902
379,0.80080967633176
380,0.7615985616992583
381,0.7457411213755901
382,0.7090328725556305
383,0.6726421105866487
384,0.6331628455832772
385,0.6007029107889414
386,0.5721745335805798
387,0.5655672623061362
388,0.5543699708024276
389,0.5493477186109238
390,0.569663407484828
391,0.5989739267026297
392,0.6483120925826028
393,0.6560926612946729
394,0.6666309283209712
395,0.7411217687120701
396,0.7305546749831423
397,0.6891658799730277
398,0.7006979096426164
399,0.7314767363452461
400,0.784907169925826
401,0.8408072602832097
402,0.844462688469319
403,0.8102161719487525
404,0.774977579231288
405,0.7500595077545515
406,0.7128159696561024
407,0.6608474376264329
408,0.6427546639919084
409,0.6073718813216453
410,0.589814396493594
411,0.5778142840863114
412,0.5672757361429536
413,0.5643734546864464
414,0.5855741739716791
415,0.6200718700606876
416,0.6714061586648685
417,0.6931636325016858
418,0.7125609123398516
419,0.7607752306136211
420,0.7672095974376264
421,0.7231859966284558
422,0.7292744436952123
423,0.7374707801753203
424,0.7957791638570465
425,0.8058360303438975
426,0.8263699710047202
427,0.8000150593391774
428,0.7933503034389752
429,0.7640642838840188
430,0.7335146662171275
431,0.7015899642616318
432,0.6733210834120027
433,0.6239003146999327
434,0.591769779703304
435,0.5727302764666217
436,0.5666993144302089
437,0.5595157338503034
438,0.574212238705327
439,0.5807783771409304
440,0.6063016970330413
441,0.6222125196898179
442,0.65724522366824
443,0.700223420768712
444,0.7158091146325016
445,0.687214598786244
446,0.7029815124747134
447,0.7379277929871881
448,0.8051980222521915
449,0.8150245563047877
450,0.8172886041807148
451,0.7876981341874578
452,0.7556128341200269
453,0.7511915596763318
454,0.7217946169925826
455,0.6763922231962238
456,0.662000505731625
457,0.6304045853000674
458,0.5993855360755226
459,0.588311755428186
460,0.5774438637896157
461,0.5724831984490896
462,0.5847097662171274
463,0.5972449988536749
464,0.6128471004720162
465,0.5626649246797033
466,0.6242296021577882
467,0.64839441449764
468,0.6730125308833446
469,0.6793104066082265
470,0.6841471679028995
471,0.7034840977747808
472,0.7776329514497641
473,0.8128508091706002
474,0.8063466507080242
475,0.7788968307484828
476,0.7445019669588672
477,0.7245526520566419
478,0.7072421894807822
479,0.6731768374915711
480,0.6374646549561698
481,0.6009087435603507
482,0.5753854799055969
483,0.5714540908293999
484,0.5639000337154416
485,0.5702602832097101
486,0.5897320184086311
487,0.6308986850977748
488,0.6858145091031692
489,0.6976090134861767
490,0.6498103506405934
491,0.7087450741739717
492,0.7758380532703979
493,0.7514385819285233
494,0.7571525623735671
495,0.7709062710721509
496,0.8407535960890088
497,0.8753335016857721
498,0.8952501685772083
499,0.8325490559676331
500,0.8063095637221848
501,0.783285008091706
502,0.7370425374241403
503,0.7044966284558327
504,0.6558045066082265
505,0.6193102944706675
506,0.5933959316925153
507,0.5859447066756575
508,0.5764558327714092
509,0.582198527781524
510,0.6015880534726904
511,0.639790683277141
512,0.6851978536749831
513,0.6994785347269049
514,0.712697291301416
515,0.7647724207687121
516,0.762854012137559
517,0.7254830863115307
518,0.7183406945380985
519,0.7375035960890087
520,0.7922922569116656
521,0.8202774221173297
522,0.8279425711395819
523,0.8051446392447742
524,0.7923128233310857
525,0.7654844349291975
526,0.7238362555630479
527,0.665157619689818
528,0.6301164868509778
529,0.5901643066082266
530,0.5612654529332435
531,0.5548638457855698
532,0.5453338952798382
533,0.5438108002022927
534,0.56741975724882
535,0.6192279163857047
536,0.6746795906945381
537,0.675115643964936
538,0.6970450660822656
539,0.7544479096426163
540,0.7415543944706676
541,0.7093333331085637
542,0.6992680937289277
543,0.734045684423466
544,0.7761591928523264
545,0.7918187795010115
546,0.7921894248145651
547,0.7583874463924478
548,0.7382816365475386
549,0.7277595529332435
550,0.6646388514497641
551,0.6403710384356035
552,0.5917121825354014
553,0.5558353562373567
554,0.5254915711395819
555,0.5229721847606204
556,0.5074605529332434
557,0.50648494045853
558,0.5346676781523938
559,0.5801278376938637
560,0.623274556102495
561,0.6232005507080243
562,0.6429811193526636
563,0.7182090357383683
564,0.6959131267700607
565,0.6715089907619689
566,0.6744332434254888
567,0.7080528995279838
568,0.7628497977073501
569,0.781659024275118
570,0.7986482353337828
571,0.7683456958867161
572,0.7387098226567769
573,0.719629186109238
574,0.6817603391773432
575,0.649053045650708
576,0.6063634524612272
577,0.5664523488199594
578,0.5412172960215779
579,0.5307197122724208
580,0.518060968779501
581,0.5147471341874579
582,0.5374504383007417
583,0.5756737469318949
584,0.6317220723533379
585,0.6566072151045179
586,0.6580895144976399
587,0.7303085522589347
588,0.7313904807821983
589,0.7025691166554282
590,0.6739379074173972
591,0.6874004834794335
592,0.7190118563722185
593,0.7411635198921106
594,0.775282198246797
595,0.7742983816587997
596,0.7561397505057317
597,0.7285293884018881
598,0.6699699932569116
599,0.6461714430209036
600,0.62233603054619
601,0.5841952124072826
602,0.5673580018206339
603,0.553279051449764
604,0.5385002247471342
605,0.5310696223870532
606,0.5499239155091032
607,0.5806960552933244
608,0.5814575185434929
609,0.593601652056642
610,0.640943245650708
611,0.6582537648685098
612,0.6585210159811193
613,0.6601886940660823
614,0.6475093279163856
615,0.6789404922454484
616,0.7542582602832097
617,0.782062542144302
618,0.7693420431557654
619,0.7513686223870533
620,0.7332839966284558
621,0.7347373007417397
622,0.7046938078219824
623,0.6697192627781524
624,0.6225624859743762
625,0.5873444032366824
626,0.5550285457181389
627,0.5422464598786244
628,0.5292994492919757
629,0.5311931333108564
630,0.5479685322319622
631,0.5721538548213083
632,0.5689427399190828
633,0.5895879973027646
634,0.6117768037761294
635,0.652222802899528
636,0.6786111483479433
637,0.6571014273095078
638,0.655536693661497
639,0.6860825468644639
640,0.7459055967633177
641,0.7689712859069454
642,0.7504547653405259
643,0.7217533715441672
644,0.7167763540121376
645,0.717216902899528
646,0.6818013600809171
647,0.6546106428186108
648,0.5999001461227242
649,0.5791316026298046
650,0.5525791188806474
651,0.5394058215104518
652,0.5319958979770735
653,0.529711171072151
654,0.5536289053944707
655,0.5920373679703306
656,0.6372383120026972
657,0.6590979433580579
658,0.6661994268374916
659,0.7489559453809845
660,0.7305958078219824
661,0.6852797821982468
662,0.6696567768037761
663,0.687317149696561
664,0.7780114632501687
665,0.8198328840188807
666,0.8104592602832097
667,0.7729851652056642
668,0.7597376938637896
669,0.7367339291975725
670,0.6852759049224545
671,0.634439256035064
672,0.601752641065408
673,0.560112721982468
674,0.5381502584625758
675,0.5303903686446393
676,0.5261296920431557
677,0.5279204315576534
678,0.5446340188806473
679,0.5724009890087661
680,0.6149465610249494
681,0.6316603169251517
682,0.66272016183412
683,0.7088186668914362
684,0.6980906945380984
685,0.6645729939312205
686,0.6646756012811869
687,0.6874410539447067
688,0.7643479993256911
689,0.78897016183412
690,0.7860143850303439
691,0.7701900424814566
692,0.7584080694538098
693,0.7415587208361429
694,0.685238761294673
695,0.6363944144976399
696,0.5982947291301415
697,0.5632413463924477
698,0.5385826028320971
699,0.532880928320971
700,0.5223217577208362
701,0.5244830298718813
702,0.5567370195549562
703,0.5849567880647337
704,0.6218420431557653
705,0.6315573162508429
706,0.6483531130815915
707,0.7224531355360755
708,0.6967488759271747
709,0.6629465048550236
710,0.6536021016183412
711,0.7008406385704653
712,0.7508002919757248
713,0.8004349851652056
714,0.7999039109912339
715,0.7514961786918408
716,0.7407023486176669
717,0.7221196898179365
718,0.7058794672960216
719,0.6332245448415375
720,0.6106857720836143
721,0.5691692515171949
722,0.5401880197572487
723,0.5370387165879974
724,0.5228158012811868
725,0.5276117666891437
726,0.5490389413351314
727,0.5853272645313552
728,0.6290667004045853
729,0.6314955608226568
730,0.6628646886716116
731,0.7399735893459204
732,0.7202095414699933
733,0.6719629691840863
734,0.6655604068105192
735,0.6846000222521915
736,0.72899112137559
737,0.7796911105866488
738,0.7775587774780849
739,0.7809467855697909
740,0.736976623735671
741,0.7255529332434254
742,0.693562991908294
743,0.6572244886716118
744,0.62233603054619
745,0.5651555967633176
746,0.5446340750505732
747,0.5319341424814564
748,0.5203456956844235
749,0.520922117329737
750,0.5429256574511127
751,0.5828779501011463
752,0.6216155877950101
753,0.6401405933917734
754,0.6659109350640594
755,0.7280554059339178
756,0.7230089345920432
757,0.6815133175994605
758,0.6619180714767363
759,0.6955301193526635
760,0.7295511915037086
761,0.7851786918408632
762,0.7721618900876601
763,0.7404307707349966
764,0.7317279723533379
765,0.7259810633850303
766,0.6738554731625085
767,0.6567922004720161
768,0.6334920207012812
769,0.6046549786244099
770,0.5830218026298043
771,0.5563458642616318
772,0.5415465273095078
773,0.5491417734322319
774,0.5610389975050573
775,0.5808811530681052
776,0.5827955158462576
777,0.6225418633175993
778,0.6487445493594066
779,0.6989222859069453
780,0.7406983027646662
781,0.7194316136210385
782,0.7024172845583277
783,0.7127423580579905
784,0.7694202629804451
785,0.8057126318273768
786,0.7934409420094404
787,0.7741706561024949
788,0.7406489096426163
789,0.735988817936615
790,0.6988892447741065
791,0.6746997639919083
792,0.6514407169925827
793,0.6233651382333109
794,0.5976979096426164
795,0.5824867385704652
796,0.5698485052596088
797,0.576888064733648
798,0.5931077208361429
799,0.5941986401213755
800,0.6015056754551585
801,0.6178899752528658
802,0.6348300180040459
803,0.6754615643964936
804,0.7050931105866486
805,0.688527534052596
806,0.6873370418071477
807,0.6981236797033041
808,0.7359436392447741
809,0.7877104969656102
810,0.7506357606203642
811,0.750281692515172
812,0.7460785569790964
813,0.742591874578557
814,0.7083782312879299
815,0.6814961227242077
816,0.6351389076196898
817,0.6063015846257587
818,0.587200382130816
819,0.5843803663519891
820,0.5746445268374915
821,0.5819311080917059
822,0.6038315351989212
823,0.6503086648685098
824,0.6925127559002023
825,0.6935011800404586
826,0.7002230836142953
827,0.7768222070128119
828,0.7824657788267027
829,0.7271915037086986
830,0.726442065407957
831,0.7412662960215779
832,0.8010029217801753
833,0.8409347046527309
834,0.8492421328388402
835,0.8053503594066083
836,0.7812348840188807
837,0.7540197795010114
838,0.7206666102494943
839,0.6958265900202292
840,0.6416430658799731
841,0.6080923803101821
842,0.5894232973701955
843,0.5847920318948078
844,0.5691487412677004
845,0.5820133737693862
846,0.5949190829399865
847,0.6361474488873904
848,0.656854517869184
849,0.6787135313553607
850,0.690754664194201
851,0.7674648799730277
852,0.7582228590694539
853,0.7342553944706676
854,0.7178961004720161
855,0.7369643742414026
856,0.798990222521915
857,0.8463440660822656
858,0.8375632724207687
859,0.7949105414699933
860,0.7671683526635199
861,0.7397965832771408
862,0.7040227579231287
863,0.6393789053944707
864,0.6018968307484829
865,0.5808605866486851
866,0.5650733310856372
867,0.5544522926500337
868,0.5462806810519217
869,0.5529908968307485
870,0.5724009890087661
871,0.6185487749831423
872,0.6462744436952124
873,0.6735058440323668
874,0.6952419642616318
875,0.7678517080242752
876,0.7585109575185435
877,0.717134356035064
878,0.6873547990559676
879,0.7235361881321646
880,0.7647354463924478
881,0.809536805799056
882,0.8307583728927849
883,0.7938854234659474
884,0.77897904045853
885,0.747070858395145
886,0.7141829062710722
887,0.6646798157113959
888,0.6153171498988536
889,0.5954954484153742
890,0.5759207125421444
891,0.5644763991908295
892,0.5523528320971004
893,0.564826309305462
894,0.5933752528658125
895,0.6286138457855698
896,0.6670019667565746
897,0.6718182175994606
898,0.703557821982468
899,0.7504674645987862
900,0.7397801193526634
901,0.7067646662171275
902,0.7073243985165205
903,0.7197114517869184
904,0.760507530006743
905,0.8314046979096427
906,0.8406837491571139
907,0.8124516183412003
908,0.7755827714093054
909,0.7633850863115307
910,0.7354576311530682
911,0.6897915259608901
912,0.6331628455832772
913,0.6006823443695213
914,0.5681402000674309
915,0.5584454933917734
916,0.5525585524612272
917,0.55739570687795
918,0.5756325016857721
919,0.6234269498988538
920,0.6478387840188806
921,0.6665283209710047
922,0.6863703081591369
923,0.7471073836817262
924,0.747984546864464
925,0.6954021692515171
926,0.6963946952124074
927,0.7207283661496966
928,0.7390968192852326
929,0.7916625084288604
930,0.8055026972353339
931,0.7708115866486851
932,0.7429501011463251
933,0.7093582265677679
934,0.6711844796358732
935,0.6476328388401887
936,0.6074952798381659
937,0.5856153629804449
938,0.5678520453809844
939,0.5533408631153068
940,0.5393029894133513
941,0.5313372668240055
942,0.5492653405259609
943,0.5621298606203641
944,0.575529557181389
945,0.6054783097100471
946,0.6401199708024274
947,0.6795995165205664
948,0.7152615192178018
949,0.7090906385704654
950,0.7130465832771409
951,0.7081314342548887
952,0.7434562825354013
953,0.7988994720161834
954,0.789472521915037
955,0.7764020006743088
956,0.7567901773432232
957,0.7437609575185434
958,0.6974896608226568
959,0.6641612722184762
960,0.6353445718138908
961,0.6038315913688469
962,0.5765174758597438
963,0.572750786716116
964,0.5625621488199596
965,0.5540818161159811
966,0.5685724320296697
967,0.5840922117329737
968,0.5742328612946729
969,0.5879207125421444
970,0.6153582827376939
971,0.6386585749831423
972,0.6446894807821982
973,0.6541989772757922
974,0.6502060013486176
975,0.6625143852326365
976,0.6843124295347269
977,0.7371003034389751
978,0.7391339062710721
979,0.7204689258260283
980,0.7153477747808497
981,0.7033764888739042
982,0.6657047089008766
983,0.6434338053270396
984,0.6084629691840864
985,0.5898349067430885
986,0.5658966621712744
987,0.5554402674983142
988,0.5453132726230614
989,0.5519411665542818
990,0.5770321420768714
991,0.6168608113958193
992,0.6353034951449764
993,0.6863086089008766
994,0.6856916163182738
995,0.7315388853674983
996,0.7443866601483479
997,0.6915787255563047
998,0.6910642838840189
999,0.7055737242076872
1000,0.7316294672960215
1001,0.8231672845583277
1002,0.8536676783546864
1003,0.8082813553607553
1004,0.7683211955495617
1005,0.7444031240728253
1006,0.7189992697235333
1007,0.6834356035064059
1008,0.6319072263654754
1009,0.5948572712744435
1010,0.5675639469318947
1011,0.5596187345246123
1012,0.5553785682400539
1013,0.5566135648685098
1014,0.5859447628455832
1015,0.6067338165879973
1016,0.6320101146325017
1017,0.6720036525286581
1018,0.688840413351315
1019,0.7495614747134187
1020,0.7538591254214431
1021,0.6840860303438975
1022,0.6852793884018881
1023,0.6886544726904923
1024,0.7341537983816587
1025,0.8173544052596089
1026,0.8323968307484828
1027,0.8009990445043831
1028,0.7565760842886041
1029,0.7241658240053944
1030,0.6841805461901551
1031,0.661670543964936
1032,0.6209362778152393
1033,0.5898761519217801
1034,0.5660819285232637
1035,0.5564489211058665
1036,0.5460336592717464
1037,0.549532984962913
1038,0.5696839177343223
1039,0.6046344122049898
1040,0.6282639357383681
1041,0.6518524387727579
1042,0.6706652056641942
1043,0.7424481908293998
1044,0.7290851874578557
1045,0.7067357269049225
1046,0.6932534275118005
1047,0.6865151719487526
1048,0.7159772980445044
1049,0.7887602272420768
1050,0.8009207687120701
1051,0.7459634187457856
1052,0.7323660370869859
1053,0.7342803438975051
1054,0.688745392447741
1055,0.6418695212407283
1056,0.6046137334457182
1057,0.5624180714767364
1058,0.5428844684423466
1059,0.5396941447741066
1060,0.5258208024275117
1061,0.5301022139581928
1062,0.5522498875927174
1063,0.5873649696561024
1064,0.6149465048550237
1065,0.6493827264329063
1066,0.6589745448415374
1067,0.7215731065407957
1068,0.7104777478084963
1069,0.6544664531355361
1070,0.6462746122724208
1071,0.6549399303438976
1072,0.6793110249494267
1073,0.7690209035738369
1074,0.8255096648685099
1075,0.7944124524612273
1076,0.7372320182063384
1077,0.7112722521915037
1078,0.6622883794335805
1079,0.6317220723533379
1080,0.6073925601483481
1081,0.5676254776129467
1082,0.5437490447066756
1083,0.5281467183412003
1084,0.5160850753202968
1085,0.5195223645987863
1086,0.5489770734996628
1087,0.5789874691166556
1088,0.5923050123398516
1089,0.6232828725556304
1090,0.6465212968981794
1091,0.7163445158462576
1092,0.7355482690492244
1093,0.6694515059339177
1094,0.6631117666891436
1095,0.6467683187457856
1096,0.6776638010788941
1097,0.7469387505057316
1098,0.7663326028320971
1099,0.7459840411328389
1100,0.7131867275792313
1101,0.6976084511126096
1102,0.6641205327039784
1103,0.6183840188806473
1104,0.5870150595414699
1105,0.5618828388401887
1106,0.537100584423466
1107,0.5391177792987188
1108,0.5197281973701956
1109,0.5237419082939987
1110,0.5345687795010114
1111,0.5502121825354013
1112,0.5502739379635873
1113,0.5692928186109238
1114,0.6189602719487526
1115,0.6514822993931221
1116,0.6519758934592044
1117,0.6437013935940662
1118,0.6487033041132839
1119,0.645286412677006
1120,0.6800510229265003
1121,0.7558850863115307
1122,0.7757310067430884
1123,0.7364744888739043
1124,0.7204195886716117
1125,0.6805128678354687
1126,0.6435985614969656
1127,0.6145760844908968
1128,0.5905554057316251
1129,0.5709600472016183
1130,0.5559548774780849
1131,0.5360096650708024
1132,0.5125652393796358
1133,0.5147471903573836
1134,0.532242863587323
1135,0.5389324567093728
1136,0.5272822544167228
1137,0.5459514497639919
1138,0.5584043605529333
1139,0.5907201056641943
1140,0.6318455271072151
1141,0.6364767363452462
1142,0.622027197100472
1143,0.6354475724881996
1144,0.6532521915037087
1145,0.7132157228590694
1146,0.7462803998651383
1147,0.6993095637221847
1148,0.6873805347269049
1149,0.6689982018206339
1150,0.6582129130141604
1151,0.6393995841537423
1152,0.6046549224544842
1153,0.5603390649359407
1154,0.5417111148347943
1155,0.5322429759271746
1156,0.5225687233310856
1157,0.5348158575185435
1158,0.5639000337154416
1159,0.5882499999999999
1160,0.6157493818610924
1161,0.646027421915037
1162,0.6639556641942009
1163,0.6976913910991235
1164,0.6994657788267026
1165,0.6531908855697909
1166,0.6732381995954146
1167,0.7012941112609574
1168,0.7058631153068106
1169,0.7841165994605529
1170,0.8246039561699258
1171,0.7931157565745112
1172,0.7611005279838166
1173,0.7360751854349292
1174,0.6855968759271747
1175,0.6319278489548213
1176,0.6057665767363452
1177,0.57538542366824
1178,0.5528262530681052
1179,0.5458279388401888
1180,0.5405791751180041
1181,0.5384178467296022
1182,0.5685106765340525
1183,0.6029053720161835
1184,0.6265144414699934
1185,0.670459597639919
1186,0.6954684760620364
1187,0.7334819622387054
1188,0.7335025286581254
1189,0.6847040343897505
1190,0.6971150822656776
1191,0.726264890761969
1192,0.7423365927174645
1193,0.818165542818611
1194,0.8345210721510452
1195,0.8232742191503709
1196,0.8043582265677681
1197,0.7723099575185435
1198,0.7167309507754552
1199,0.6668990222521916
1200,0.6234063272420769
1201,0.602411328388402
1202,0.5786377275792313
1203,0.5717629242751181
1204,0.5654848842211733
1205,0.5769086311530681
1206,0.5969362778152394
1207,0.6183840750505731
1208,0.6568950888064734
1209,0.6703980107889413
1210,0.6879678577208361
1211,0.7729027869184086
1212,0.7495160708024275
1213,0.7011494720161835
1214,0.6823762083614295
1215,0.7177684875252867
1216,0.7426578442346595
1217,0.7965941220498989
1218,0.8352908516520566
1219,0.7789338617666891
1220,0.770025173971679
1221,0.7793660370869858
1222,0.7311393007417397
1223,0.6801341314902225
1224,0.649464879770735
1225,0.6226036188132166
1226,0.6027407282535401
1227,0.5892792762643291
1228,0.583166048550236
1229,0.5906171049898854
1230,0.6060546751854349
1231,0.6217184760620365
1232,0.658356934120027
1233,0.6920522029669589
1234,0.711775230613621
1235,0.7742570802427512
1236,0.7746440209035738
1237,0.738117105192178
1238,0.7354164416722859
1239,0.7307482016183412
1240,0.7673081591368847
1241,0.8311865590020229
1242,0.8649594855023601
1243,0.8596613843560351
1244,0.8234059898853675
1245,0.7640889527983817
1246,0.7243015846257586
1247,0.6934012137559002
1248,0.6415608563722185
1249,0.6198866037086986
1250,0.5946102494942684
1251,0.5841127781523938
1252,0.5756324455158464
1253,0.5805931107889413
1254,0.6051282872555631
1255,0.6211832995954147
1256,0.6507406720836143
1257,0.6592828163857046
1258,0.6830972130815914
1259,0.7505613061362104
